Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Day_of_Week,Week_of_Year,Shipping_Days,Discount,Discounted_Sales,Profit_Margin,Profit,Profitability,Is_Profitable
7859,CA-2015-103429,2015-05-30,2015-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,2015,5,May,2,Saturday,22,2,0.07242243619617465,218.86192617951258,0.34938586439346037,76.46726326104671,0.32408248892157965,True
7860,CA-2015-103429,2015-05-30,2015-06-01,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,2015,5,May,2,Saturday,22,2,0.17292327296440468,33.04998601234239,0.3064323909500487,10.127586234627744,0.2534430989646583,True
7861,CA-2018-152261,2018-03-02,2018-03-06,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,2018,3,March,1,Friday,9,4,0.06366546077115853,17.348406342831975,0.3396979909774517,5.893218781320502,0.3180709618588354,True
7862,CA-2016-142993,2016-10-12,2016-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2016,10,October,4,Wednesday,41,5,0.08962614836471541,16.295691944271592,0.2337466689422341,3.809063710082283,0.2127968553118594,True
7863,CA-2016-142993,2016-10-12,2016-10-17,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2016,10,October,4,Wednesday,41,5,0.06054579879438902,76.99766633081187,0.29582200943633624,22.777604375889297,0.27791122957405195,True
7864,CA-2016-143364,2016-07-14,2016-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,2016,7,July,3,Thursday,28,5,0.14307070925357715,233.71546704101638,0.2545978832459024,59.503463190470235,0.2181723835154517,True
7865,CA-2016-143364,2016-07-14,2016-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,2016,7,July,3,Thursday,28,5,0.13151637736066576,16.063473084337126,0.2990773311721771,4.804220659419648,0.25974376402571625,True
7866,CA-2016-143364,2016-07-14,2016-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2016,7,July,3,Thursday,28,5,0.1254238583714097,386.49268850850666,0.2718493818266884,105.06779845157237,0.23775298346210258,True
7867,CA-2016-143364,2016-07-14,2016-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204.0,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,2016,7,July,3,Thursday,28,5,0.2012340171310405,102.05353703526974,0.2974224780071761,30.353015874427044,0.23757095797272348,True
7868,CA-2015-100972,2015-11-19,2015-11-24,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,2015,11,November,4,Thursday,47,5,0.13217315168034927,144.44110063432268,0.2780709821058497,40.164878709835975,0.24131746401006954,True
7869,CA-2017-136994,2017-05-27,2017-06-02,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2017,5,May,2,Saturday,21,6,0.13527536713098245,11.570015587787456,0.2518001463860437,2.9133316186936886,0.2177377891400365,True
7870,US-2018-166233,2018-07-03,2018-07-09,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,2018,7,July,3,Tuesday,27,6,0.05169029921249211,22.759432818900187,0.2028034559571314,4.615691631297115,0.1923204846373798,True
7871,CA-2018-122112,2018-09-25,2018-09-29,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,2018,9,September,3,Tuesday,39,4,0.16856027670581597,20.32703835509621,0.33685130857597845,6.847189469388263,0.2800715587936953,True
7872,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2017,10,October,4,Tuesday,40,4,0.19564104075998337,4.954851188918503,0.2624472971388193,1.3003873022567265,0.21110183478193612,True
7873,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,2017,10,October,4,Tuesday,40,4,0.2424788603905976,693.23486561759,0.27622422048269024,191.48826036664133,0.20924568628776632,True
7874,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2017,10,October,4,Tuesday,40,4,0.11541374314120567,7.5720583587112795,0.3426689806107732,2.5947095189048786,0.30312027090010263,True
7875,CA-2017-101672,2017-10-03,2017-10-07,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2017,10,October,4,Tuesday,40,4,0.0010692658007878332,97.71540441936693,0.3477281471410348,33.97839652588335,0.3473563333253256,True
7876,CA-2018-168403,2018-09-09,2018-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,2018,9,September,3,Sunday,36,6,0.14261087920525747,26.66823121319967,0.37803966923342464,10.081649306878495,0.32412709962958125,True
7877,CA-2018-168403,2018-09-09,2018-09-15,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,2018,9,September,3,Sunday,36,6,0.08285642271266357,10.249996619763271,0.30055949029644785,3.080733759576362,0.2756562061181426,True
7878,CA-2016-148705,2016-03-12,2016-03-18,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2016,3,March,1,Saturday,10,6,0.03865384538063297,4.84518461928161,0.3337379477301338,1.6170219712126541,0.32083769270092344,True
7879,CA-2017-160241,2017-11-29,2017-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,2017,11,November,4,Wednesday,48,5,0.22530066145321928,187.61358701190517,0.3439069860113251,64.52162324403778,0.2664245145845905,True
7880,CA-2017-155747,2017-06-14,2017-06-21,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,2017,6,June,2,Wednesday,24,7,0.15615039014926824,284.5258360510303,0.31779647636847325,90.42130813281135,0.2681724325954734,True
7881,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,2018,12,December,4,Monday,49,3,0.02223330023518746,13.047318841661658,0.2697229749301818,3.5191616528355962,0.26372614304823117,True
7882,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,2018,12,December,4,Monday,49,3,0.1414460839239089,65.89573016667214,0.24517505158226008,16.155989042664533,0.210496000660107,True
7883,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,2018,12,December,4,Monday,49,3,0.159924460221207,85.96997043880256,0.18558275870433438,15.954544279763056,0.1559035361921812,True
7884,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,2018,12,December,4,Monday,49,3,0.12519809315220712,9.027955678669223,0.3768068547948409,3.401795584506573,0.3296313550878462,True
7885,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,2018,12,December,4,Monday,49,3,0.15868390543772662,39.81107759468678,0.3747927594295913,14.920903627578234,0.31531918063352143,True
7886,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,2018,12,December,4,Monday,49,3,0.29382330618814767,16.50758639454586,0.2145309333609565,-0.038181045880552565,-0.0016333438518374643,False
7887,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,2018,12,December,4,Monday,49,3,0.13135388746700044,14.523763001551753,0.22290516322868975,3.2374217625556985,0.1936257035021351,True
7888,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2018,12,December,4,Monday,49,3,0.27058141754508297,11.810745687110018,0.3065598447789383,0.7132695851447429,0.04405074018927513,True
7889,CA-2017-113117,2017-08-16,2017-08-22,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,2017,8,August,3,Wednesday,33,6,0.10576867484375188,28.973094935062438,0.3192565971714786,9.249851698494234,0.28548924995352576,True
7890,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,2017,12,December,4,Monday,52,4,0.1222308980452601,17.458827437879776,0.3857931192930757,6.735495496459175,0.3386372798622009,True
7891,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,2017,12,December,4,Monday,52,4,0.08009909961451711,367.94196213618545,0.18771269428518528,69.067377053161,0.1726770764867268,True
7892,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,2017,12,December,4,Monday,52,4,0.1575777858759685,289.6668783265483,0.27330102360099384,79.16625434995018,0.23023485342431343,True
7893,CA-2017-148684,2017-12-25,2017-12-29,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701.0,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,2017,12,December,4,Monday,52,4,0.04710332371701778,101.31197462240667,0.3827190152821541,38.774019163778064,0.3646916776126605,True
7894,CA-2018-125367,2018-07-23,2018-07-30,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011.0,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,2018,7,July,3,Monday,30,7,0.052798716908101874,13.185041860639222,0.3889318654040276,5.128082926288603,0.36839676194602033,True
7895,CA-2018-124744,2018-06-21,2018-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,2018,6,June,2,Thursday,25,4,0.025592292320365154,80.29119511280192,0.34859479049564346,27.989092338992016,0.3396734507159225,True
7896,CA-2018-124744,2018-06-21,2018-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2018,6,June,2,Thursday,25,4,0.16389335029888435,5.217305494134961,0.3744628446467983,1.9536870567251472,0.31309087447518386,True
7897,CA-2018-124744,2018-06-21,2018-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,2018,6,June,2,Thursday,25,4,0.08235545811247147,410.95793163891074,0.29861022912774077,122.71624212855757,0.27401804691085563,True
7898,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,2018,8,August,3,Monday,33,5,0.06957878817624877,253.1192298342279,0.29289392048304774,74.13708357579664,0.27251471643164676,True
7899,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,2018,8,August,3,Monday,33,5,0.19626974341743125,1297.6884051335971,0.25736794706742583,333.98340076243585,0.20685440613263112,True
7900,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,2018,8,August,3,Monday,33,5,0.1853606732879571,19.812028425636882,0.32548039346001806,6.448426807217355,0.2651491285862399,True
7901,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2018,8,August,3,Monday,33,5,0.16540408033811166,1.3219999367444313,0.21514402315818232,0.2844203850060595,0.1795583238674618,True
7902,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,2018,8,August,3,Monday,33,5,0.12242272966763923,28.06843141431023,0.21584912722106203,6.0585464232431026,0.1894242878702821,True
7903,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,2018,8,August,3,Monday,33,5,0.17825036262963326,12.129024647586613,0.2670001148758204,3.238450974237283,0.2194072475770517,True
7904,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2018,8,August,3,Monday,33,5,0.25491204998291744,315.655019848837,0.32739564239062746,5.022477893170471,0.011855308872390453,True
7905,CA-2016-126669,2016-11-07,2016-11-13,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,2016,11,November,4,Monday,45,6,0.0025313540423725026,76.44599702619257,0.2805513423735807,21.447027084785084,0.2798411675989703,True
7906,US-2016-118766,2016-10-15,2016-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,2016,10,October,4,Saturday,41,7,0.07825966719661376,4.114648845634316,0.39159526033562664,1.6112769858958558,0.3609491455859892,True
7907,US-2016-118766,2016-10-15,2016-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,2016,10,October,4,Saturday,41,7,0.10183927062761194,3.556716488314657,0.39496905059936727,1.4047929346407555,0.35474569056584737,True
7908,CA-2017-112585,2017-07-30,2017-08-02,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122.0,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2017,7,July,3,Sunday,30,3,0.021644084713481074,700.1506272156444,0.25051324072885156,175.39700262212912,0.2450911109246676,True
7909,CA-2017-149762,2017-12-03,2017-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,2017,12,December,4,Sunday,48,4,0.27599713831216727,194.54246494696739,0.2913933063083425,2.3644957286164154,0.008799629810558887,True
7910,CA-2017-149762,2017-12-03,2017-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,2017,12,December,4,Sunday,48,4,0.1638927168353463,18.327471646969208,0.3833171200356179,7.02523364925068,0.3204942358234799,True
7911,CA-2017-149762,2017-12-03,2017-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,2017,12,December,4,Sunday,48,4,0.0755301901678388,45.04016913502289,0.25575101269977163,11.519068868451102,0.2364340900749405,True
7912,CA-2017-149762,2017-12-03,2017-12-07,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2017,12,December,4,Sunday,48,4,0.2468984801222102,154.88737718718554,0.27004201350249846,41.82609920174853,0.20336905079959025,True
7913,CA-2017-167605,2017-04-28,2017-04-30,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174.0,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2017,4,April,2,Friday,17,2,0.272993711886096,22.060278806528302,0.2495780748917778,2.2913140981371054,0.07551127399608178,True
7914,US-2018-105697,2018-08-25,2018-08-27,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2018,8,August,3,Saturday,34,2,0.1846188891767384,20.95203302371453,0.33080286438555184,6.930992538945442,0.26973040702620804,True
7915,CA-2018-165323,2018-06-17,2018-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,2018,6,June,2,Sunday,24,4,0.050469494773490636,3232.6766050436513,0.19969976435336265,645.5647562578455,0.1896210181400633,True
7916,CA-2018-165323,2018-06-17,2018-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,2018,6,June,2,Sunday,24,4,0.09895997460034518,91.31139617400102,0.16934932106290784,15.463522947373272,0.15259051655193676,True
7917,CA-2016-110891,2016-11-20,2016-11-24,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,2016,11,November,4,Sunday,46,4,0.1685778659192112,286.3185031576694,0.24395506195196787,69.84884817582395,0.20282963822791616,True
7918,CA-2018-100783,2018-09-04,2018-09-08,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,2018,9,September,3,Tuesday,36,4,0.17876140507749885,24.952513468125275,0.3714922299658209,9.269664871526038,0.30508375696175744,True
7919,CA-2016-152513,2016-07-04,2016-07-08,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2016,7,July,3,Monday,27,4,0.019210452716760786,22.409079576327446,0.39769396192535306,8.911955639810174,0.39005408087404475,True
7920,CA-2018-139822,2018-09-15,2018-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708.0,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2018,9,September,3,Saturday,37,6,0.08228855333608216,35.442016070160506,0.3488167028400045,12.362767187595841,0.32011308098383845,True
7921,CA-2018-139822,2018-09-15,2018-09-21,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708.0,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2018,9,September,3,Saturday,37,6,0.1795674077216453,49.20954688485571,0.2270144694071288,11.171279175830747,0.18625006962038593,True
7922,CA-2018-107713,2018-03-13,2018-03-17,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,2018,3,March,1,Tuesday,11,4,0.17767888350940453,143.3305706043108,0.39119685887980765,56.07046900185688,0.3216894377616573,True
7923,CA-2018-134096,2018-09-24,2018-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021.0,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,2018,9,September,3,Monday,39,5,0.08569013481967497,351.0584158346376,0.17933251244171156,62.95618772543269,0.16396548527303026,True
7924,CA-2018-134096,2018-09-24,2018-09-29,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021.0,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,2018,9,September,3,Monday,39,5,0.12897908206032224,13.561795692320782,0.30256089311607404,4.103269016926301,0.26353686685461153,True
7925,CA-2017-125843,2017-08-13,2017-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,2017,8,August,3,Sunday,32,3,0.026881225377557817,21.72001104957291,0.28285391103371815,6.143590073067271,0.2752504513022971,True
7926,CA-2017-125843,2017-08-13,2017-08-16,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,2017,8,August,3,Sunday,32,3,0.19079514281610854,83.83362320425115,0.25926756579690324,21.73533942010098,0.20980057355309828,True
7927,CA-2018-120404,2018-11-20,2018-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,2018,11,November,4,Tuesday,47,4,0.2206692995217448,2.314612180420418,0.220860548474689,0.5112065156738493,0.172123405950791,True
7928,CA-2018-120404,2018-11-20,2018-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,2018,11,November,4,Tuesday,47,4,0.22269829009256364,443.0542016301397,0.20795964587463406,92.13739487427256,0.161647388330098,True
7929,CA-2018-120404,2018-11-20,2018-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,2018,11,November,4,Tuesday,47,4,0.20828587886099934,40.35366875445486,0.21599015673345323,8.71599523904456,0.1710024571129009,True
7930,CA-2018-167549,2018-07-25,2018-07-27,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217.0,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,2018,7,July,3,Wednesday,30,2,0.22288673096701905,231.66989931103615,0.3336339144754515,77.29293537327469,0.2592713419382881,True
7931,CA-2017-120082,2017-03-25,2017-03-27,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,2017,3,March,1,Saturday,12,2,0.04253528589897526,56.988299783292995,0.2590834171311259,14.764723444348553,0.24806322991177002,True
7932,US-2017-168095,2017-07-15,2017-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,2017,7,July,3,Saturday,28,5,0.21979332726477507,179.6659925974676,0.2936796097661463,52.76423859427162,0.2291307911858243,True
7933,US-2017-168095,2017-07-15,2017-07-20,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206.0,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,2017,7,July,3,Saturday,28,5,0.1909123490696476,85.37492892617078,0.26049118113096964,22.239416074950814,0.21076019782932917,True
7934,CA-2018-166093,2018-08-17,2018-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2018,8,August,3,Friday,33,7,0.07195819081848061,21.679056662480292,0.38159167102119396,8.272547457999003,0.35413302474310804,True
7935,CA-2018-166093,2018-08-17,2018-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,2018,8,August,3,Friday,33,7,0.10250172085330883,64.59833613986224,0.2059406238543415,13.303421644595685,0.1848313555156675,True
